epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1122.61,0.37675,0.48822,1.08405,0.62509,0.4968,0.56956,0.37872,1.66509,1.94855,2.04687,0.000279605,0.000279605,0.000279605
43,1148.34,0.38146,0.496,1.09169,0.4899,0.6144,0.56812,0.39299,1.59336,1.70672,1.90041,0.000277869,0.000277869,0.000277869
44,1174.03,0.37347,0.47791,1.08057,0.54898,0.57655,0.55354,0.38951,1.6127,1.6822,1.89811,0.000276132,0.000276132,0.000276132
45,1199.6,0.36708,0.49062,1.08085,0.60347,0.47817,0.5457,0.38467,1.50631,1.73185,1.8552,0.000274396,0.000274396,0.000274396
46,1225.41,0.36823,0.48128,1.07627,0.54158,0.58141,0.57608,0.42498,1.41838,1.64057,1.76177,0.000272659,0.000272659,0.000272659
47,1251.79,0.37506,0.48067,1.08315,0.57793,0.65211,0.63299,0.4361,1.45224,1.56264,1.76118,0.000270923,0.000270923,0.000270923
48,1277.27,0.37129,0.46677,1.07982,0.56157,0.56973,0.57569,0.41004,1.41642,1.68772,1.72244,0.000269186,0.000269186,0.000269186
49,1302.78,0.38255,0.48377,1.09195,0.61237,0.57886,0.58647,0.41349,1.56923,1.76091,1.86199,0.00026745,0.00026745,0.00026745
50,1329.1,0.36638,0.47708,1.07797,0.59469,0.52817,0.58315,0.41533,1.602,1.73706,1.9534,0.000265713,0.000265713,0.000265713
51,1349.36,0.36411,0.47688,1.07808,0.47061,0.57817,0.55554,0.42221,1.41735,1.69726,1.77164,0.000263977,0.000263977,0.000263977
52,1369.32,0.36836,0.47239,1.08013,0.54396,0.60177,0.61364,0.44393,1.45213,1.61918,1.7909,0.000262241,0.000262241,0.000262241
53,1389.37,0.37249,0.48365,1.07844,0.62035,0.60923,0.60821,0.43044,1.51962,1.63952,1.83522,0.000260504,0.000260504,0.000260504
54,1410.18,0.36705,0.48154,1.08017,0.49969,0.61474,0.55514,0.40292,1.53365,1.79357,1.8832,0.000258768,0.000258768,0.000258768
55,1430.85,0.34994,0.44731,1.06869,0.50749,0.62269,0.56305,0.40618,1.53062,1.72777,1.86831,0.000257031,0.000257031,0.000257031
56,1451.39,0.34853,0.45134,1.06374,0.54011,0.60506,0.58302,0.42402,1.52161,1.69819,1.8315,0.000255295,0.000255295,0.000255295
57,1471.21,0.35283,0.46615,1.0721,0.59375,0.56308,0.59322,0.42035,1.53611,1.64707,1.8898,0.000253558,0.000253558,0.000253558
58,1491.06,0.35085,0.45392,1.06767,0.5348,0.67538,0.65138,0.47175,1.4735,1.6273,1.82547,0.000251822,0.000251822,0.000251822
59,1511.28,0.35542,0.44982,1.06457,0.57154,0.63259,0.61425,0.42942,1.42236,1.75029,1.77552,0.000250085,0.000250085,0.000250085
60,1530.98,0.34733,0.45121,1.06642,0.56463,0.56243,0.58784,0.413,1.59236,1.68577,1.90057,0.000248349,0.000248349,0.000248349
61,1550.81,0.3398,0.43863,1.06153,0.65113,0.54726,0.6204,0.45351,1.47687,1.52491,1.80591,0.000246612,0.000246612,0.000246612
62,1571.12,0.33453,0.44484,1.0639,0.70733,0.56633,0.62512,0.4402,1.48775,1.55428,1.82956,0.000244876,0.000244876,0.000244876
63,1590.82,0.34719,0.44593,1.06347,0.61155,0.56932,0.61362,0.4396,1.57951,1.75176,1.95217,0.000243139,0.000243139,0.000243139
64,1610.47,0.3406,0.43417,1.06429,0.55472,0.63336,0.63026,0.46062,1.46757,1.57152,1.77619,0.000241403,0.000241403,0.000241403
65,1630.55,0.33797,0.44279,1.06177,0.6238,0.54764,0.61085,0.44196,1.46896,1.59847,1.78913,0.000239667,0.000239667,0.000239667
66,1650.85,0.33633,0.42403,1.0588,0.53465,0.65287,0.62859,0.45119,1.49201,1.5772,1.83524,0.00023793,0.00023793,0.00023793
67,1670.94,0.3241,0.42162,1.04598,0.68652,0.54947,0.60698,0.42381,1.67408,1.76924,2.0505,0.000236194,0.000236194,0.000236194
68,1690.94,0.34163,0.455,1.06446,0.5916,0.6343,0.64984,0.44516,1.58423,1.61245,1.9214,0.000234457,0.000234457,0.000234457
69,1711.16,0.34369,0.45153,1.0648,0.59253,0.57018,0.58331,0.43748,1.42715,1.6431,1.80065,0.000232721,0.000232721,0.000232721
70,1731.53,0.33658,0.42987,1.05294,0.59502,0.62708,0.66703,0.48413,1.41084,1.49512,1.75975,0.000230984,0.000230984,0.000230984
71,1751.42,0.32816,0.42498,1.0562,0.56021,0.60594,0.62074,0.4527,1.46532,1.60629,1.79992,0.000229248,0.000229248,0.000229248
72,1771.18,0.34094,0.44078,1.06269,0.4821,0.63911,0.58465,0.43943,1.36319,1.56071,1.71713,0.000227511,0.000227511,0.000227511
73,1790.66,0.3228,0.42861,1.05414,0.57498,0.68511,0.61407,0.45368,1.49804,1.64373,1.85704,0.000225775,0.000225775,0.000225775
74,1810.27,0.32487,0.41149,1.05631,0.488,0.70501,0.62164,0.46005,1.48793,1.65027,1.82146,0.000224038,0.000224038,0.000224038
75,1829.71,0.33279,0.44101,1.05483,0.54995,0.70296,0.62395,0.45224,1.47465,1.55235,1.78393,0.000222302,0.000222302,0.000222302
76,1849.38,0.32893,0.42522,1.05366,0.59938,0.68323,0.64734,0.46984,1.44853,1.48081,1.76008,0.000220566,0.000220566,0.000220566
77,1869.26,0.32684,0.41881,1.05393,0.56446,0.66891,0.64957,0.47008,1.45824,1.5201,1.78066,0.000218829,0.000218829,0.000218829
78,1889.45,0.33636,0.41981,1.05751,0.59229,0.72121,0.69227,0.50098,1.43929,1.50575,1.77201,0.000217093,0.000217093,0.000217093
79,1909.53,0.31954,0.41277,1.05052,0.53738,0.6588,0.64053,0.45229,1.49986,1.51313,1.83768,0.000215356,0.000215356,0.000215356
80,1929.17,0.31499,0.40737,1.03865,0.57943,0.62516,0.63178,0.45883,1.4861,1.57172,1.81149,0.00021362,0.00021362,0.00021362
81,1949.1,0.32337,0.41786,1.04522,0.59958,0.68913,0.60597,0.42905,1.50848,1.66847,1.84145,0.000211883,0.000211883,0.000211883
82,1968.74,0.34078,0.43674,1.06143,0.58254,0.638,0.65897,0.47518,1.38881,1.47983,1.72705,0.000210147,0.000210147,0.000210147
83,1988.74,0.32513,0.41099,1.05057,0.57675,0.63747,0.63677,0.46291,1.47636,1.5795,1.79025,0.00020841,0.00020841,0.00020841
84,2008.72,0.33428,0.43818,1.05588,0.57748,0.65647,0.59688,0.41868,1.55263,1.56286,1.88728,0.000206674,0.000206674,0.000206674
85,2028.66,0.31463,0.41578,1.0428,0.52669,0.68324,0.64974,0.47557,1.39243,1.53003,1.73594,0.000204937,0.000204937,0.000204937
86,2048.51,0.31865,0.40505,1.0464,0.74696,0.5553,0.63685,0.48832,1.31919,1.52792,1.69668,0.000203201,0.000203201,0.000203201
87,2068.69,0.33344,0.41689,1.05523,0.55446,0.68137,0.65316,0.47438,1.3956,1.48511,1.73247,0.000201464,0.000201464,0.000201464
88,2088.89,0.31178,0.41038,1.04307,0.66636,0.64357,0.64597,0.45346,1.47847,1.59839,1.82069,0.000199728,0.000199728,0.000199728
89,2108.74,0.32012,0.41546,1.04332,0.57488,0.6471,0.63492,0.4519,1.43821,1.55963,1.75017,0.000197992,0.000197992,0.000197992
90,2127.78,0.3075,0.40261,1.03848,0.55872,0.75018,0.68492,0.49114,1.34679,1.44246,1.66165,0.000196255,0.000196255,0.000196255
91,2147.64,0.30992,0.38762,1.03876,0.53638,0.70631,0.63629,0.46278,1.46452,1.50937,1.79789,0.000194519,0.000194519,0.000194519
92,2167.53,0.30953,0.3977,1.04132,0.61352,0.66057,0.66273,0.4898,1.44799,1.48154,1.80209,0.000192782,0.000192782,0.000192782
93,2187.15,0.30728,0.39593,1.03893,0.51659,0.68024,0.6615,0.4812,1.45378,1.4185,1.77517,0.000191046,0.000191046,0.000191046
94,2206.22,0.30544,0.40248,1.0408,0.56045,0.69216,0.67352,0.49844,1.46457,1.50366,1.82514,0.000189309,0.000189309,0.000189309
95,2226.07,0.31178,0.39989,1.04532,0.55994,0.67792,0.64278,0.47643,1.39849,1.48359,1.75212,0.000187573,0.000187573,0.000187573
96,2245.68,0.30005,0.39452,1.03247,0.52699,0.75152,0.66948,0.48782,1.39413,1.5094,1.73131,0.000185836,0.000185836,0.000185836
97,2265.46,0.30806,0.40159,1.03583,0.63479,0.63268,0.65889,0.46432,1.43623,1.50441,1.79882,0.0001841,0.0001841,0.0001841
98,2285.56,0.28892,0.37797,1.03039,0.60061,0.69906,0.64811,0.44173,1.57547,1.54071,1.92806,0.000182363,0.000182363,0.000182363
99,2305.14,0.32053,0.39293,1.04685,0.6048,0.65879,0.66371,0.46899,1.43074,1.54291,1.7849,0.000180627,0.000180627,0.000180627
100,2324.64,0.30141,0.38857,1.033,0.59021,0.70122,0.67178,0.45788,1.58511,1.57228,1.92453,0.00017889,0.00017889,0.00017889
101,2344.46,0.30824,0.39359,1.04225,0.64345,0.64086,0.67863,0.46433,1.48892,1.43325,1.86335,0.000177154,0.000177154,0.000177154
102,2364.2,0.30715,0.41291,1.0371,0.65153,0.59881,0.67759,0.48765,1.49267,1.54049,1.84835,0.000175418,0.000175418,0.000175418
103,2383.72,0.30675,0.39703,1.03997,0.58833,0.69419,0.67523,0.46187,1.59272,1.57713,1.99336,0.000173681,0.000173681,0.000173681
104,2403.6,0.30624,0.38745,1.03601,0.58254,0.6431,0.67988,0.49113,1.46164,1.46955,1.83451,0.000171945,0.000171945,0.000171945
105,2422.81,0.29731,0.37591,1.03058,0.59384,0.67248,0.701,0.50449,1.40269,1.51605,1.76646,0.000170208,0.000170208,0.000170208
106,2441.98,0.29796,0.38463,1.03048,0.63644,0.66576,0.68956,0.50208,1.3559,1.4722,1.69719,0.000168472,0.000168472,0.000168472
107,2461.58,0.30756,0.3818,1.04087,0.63823,0.65227,0.6828,0.48489,1.49003,1.49723,1.8278,0.000166735,0.000166735,0.000166735
108,2481.25,0.2976,0.38687,1.03502,0.72731,0.62348,0.67953,0.4765,1.42873,1.59074,1.75508,0.000164999,0.000164999,0.000164999
109,2501.36,0.30259,0.38315,1.03195,0.62146,0.62101,0.62406,0.44935,1.47315,1.62956,1.79181,0.000163262,0.000163262,0.000163262
110,2521.03,0.29138,0.37964,1.02928,0.55868,0.7293,0.64961,0.46909,1.36361,1.49411,1.66837,0.000161526,0.000161526,0.000161526
111,2541.13,0.29636,0.38244,1.02887,0.56526,0.67826,0.64973,0.466,1.40362,1.63176,1.70885,0.000159789,0.000159789,0.000159789
112,2560.39,0.29828,0.38624,1.03389,0.52961,0.69089,0.6248,0.46665,1.34202,1.47076,1.67923,0.000158053,0.000158053,0.000158053
113,2579.83,0.31189,0.40289,1.04345,0.65593,0.63256,0.65703,0.48785,1.33403,1.46022,1.67752,0.000156316,0.000156316,0.000156316
114,2599.74,0.299,0.37133,1.03633,0.66371,0.63155,0.67162,0.50233,1.33166,1.50739,1.66297,0.00015458,0.00015458,0.00015458
115,2619.08,0.2817,0.37119,1.0224,0.67079,0.6441,0.66425,0.50549,1.3404,1.45154,1.6721,0.000152844,0.000152844,0.000152844
116,2638.54,0.29594,0.37734,1.02232,0.59834,0.67695,0.64911,0.47907,1.4053,1.43583,1.73652,0.000151107,0.000151107,0.000151107
117,2658.01,0.30069,0.37867,1.03798,0.60235,0.67596,0.67134,0.50367,1.32039,1.48144,1.64634,0.000149371,0.000149371,0.000149371
118,2677.52,0.2798,0.35611,1.0213,0.60565,0.64697,0.66408,0.48067,1.37769,1.48326,1.70276,0.000147634,0.000147634,0.000147634
