epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,693.008,0.32458,0.37212,1.03899,0.63938,0.71973,0.68662,0.51099,1.2847,1.33128,1.48339,0.000107761,0.000107761,0.000107761
43,708.84,0.31169,0.38344,1.02479,0.6254,0.71278,0.65975,0.45849,1.5456,1.40894,1.68739,0.000107092,0.000107092,0.000107092
44,724.176,0.3154,0.37604,1.04052,0.62742,0.67716,0.62921,0.44838,1.36736,1.44153,1.5615,0.000106423,0.000106423,0.000106423
45,739.087,0.30859,0.37431,1.03282,0.65078,0.70628,0.70314,0.51055,1.28707,1.3599,1.47945,0.000105753,0.000105753,0.000105753
46,754.714,0.33013,0.38726,1.04256,0.65877,0.60429,0.69371,0.51138,1.20617,1.24257,1.42107,0.000105084,0.000105084,0.000105084
47,769.891,0.32099,0.37585,1.03464,0.67939,0.6432,0.69701,0.52367,1.18677,1.31136,1.40568,0.000104415,0.000104415,0.000104415
48,785.524,0.31398,0.37806,1.04114,0.62501,0.69528,0.65535,0.45108,1.449,1.38327,1.60362,0.000103746,0.000103746,0.000103746
49,800.561,0.31951,0.37345,1.04039,0.56159,0.68544,0.64618,0.47366,1.38926,1.39447,1.5793,0.000103076,0.000103076,0.000103076
50,815.875,0.30828,0.37533,1.03019,0.70593,0.60908,0.68016,0.4754,1.37268,1.40577,1.62049,0.000102407,0.000102407,0.000102407
51,831.19,0.31293,0.37385,1.03297,0.68877,0.61343,0.68736,0.48564,1.44768,1.32621,1.63516,0.000101738,0.000101738,0.000101738
52,846.069,0.29859,0.36735,1.02614,0.79988,0.65957,0.73317,0.52934,1.30238,1.18269,1.51652,0.000101069,0.000101069,0.000101069
53,861.292,0.3194,0.38733,1.04652,0.59416,0.71765,0.64848,0.47945,1.24262,1.32493,1.44435,0.0001004,0.0001004,0.0001004
54,876.243,0.30364,0.37399,1.03117,0.68923,0.64322,0.70118,0.50841,1.33527,1.31602,1.57769,9.97303e-05,9.97303e-05,9.97303e-05
55,891.341,0.30396,0.37037,1.02638,0.64866,0.67002,0.6733,0.48224,1.28227,1.33374,1.49698,9.9061e-05,9.9061e-05,9.9061e-05
56,906.738,0.31429,0.3662,1.0305,0.59436,0.6916,0.68031,0.52523,1.17941,1.3401,1.42678,9.83918e-05,9.83918e-05,9.83918e-05
57,922.073,0.31001,0.35456,1.03082,0.63868,0.64409,0.687,0.4853,1.40728,1.31751,1.55725,9.77226e-05,9.77226e-05,9.77226e-05
58,936.849,0.30022,0.36995,1.02599,0.62994,0.63162,0.66615,0.49007,1.28084,1.26331,1.50617,9.70533e-05,9.70533e-05,9.70533e-05
59,952.116,0.29856,0.354,1.02811,0.71529,0.59698,0.68989,0.51868,1.25331,1.29521,1.46362,9.63841e-05,9.63841e-05,9.63841e-05
60,967.072,0.28953,0.34348,1.01739,0.62498,0.77201,0.70169,0.49866,1.3915,1.30442,1.53306,9.57148e-05,9.57148e-05,9.57148e-05
61,982.153,0.29287,0.34669,1.01811,0.7357,0.55493,0.66219,0.48976,1.35663,1.40455,1.55921,9.50456e-05,9.50456e-05,9.50456e-05
62,997.827,0.3058,0.36059,1.03093,0.7022,0.65052,0.71113,0.47801,1.35808,1.31427,1.55707,9.43764e-05,9.43764e-05,9.43764e-05
63,1013.08,0.29698,0.35068,1.02428,0.73452,0.59393,0.65311,0.45873,1.31701,1.40452,1.53381,9.37071e-05,9.37071e-05,9.37071e-05
64,1028.4,0.29724,0.35581,1.02203,0.7503,0.66685,0.70142,0.50198,1.22921,1.30788,1.47273,9.30379e-05,9.30379e-05,9.30379e-05
65,1043.83,0.29318,0.34773,1.02171,0.70901,0.71219,0.731,0.54314,1.24378,1.33488,1.47989,9.23686e-05,9.23686e-05,9.23686e-05
66,1058.73,0.29403,0.35128,1.02982,0.69864,0.69425,0.70573,0.523,1.21161,1.31094,1.4491,9.16994e-05,9.16994e-05,9.16994e-05
67,1073.78,0.28578,0.33422,1.02318,0.65836,0.65721,0.69689,0.52017,1.22578,1.28549,1.4834,9.10302e-05,9.10302e-05,9.10302e-05
68,1088.65,0.28415,0.33639,1.00719,0.61612,0.76064,0.70818,0.53385,1.26943,1.2901,1.50442,9.03609e-05,9.03609e-05,9.03609e-05
69,1103.99,0.29212,0.34676,1.02121,0.62982,0.73392,0.71648,0.53006,1.2628,1.22481,1.4762,8.96917e-05,8.96917e-05,8.96917e-05
70,1119.23,0.27764,0.33834,1.00657,0.63492,0.67226,0.67358,0.51935,1.19124,1.28983,1.45621,8.90224e-05,8.90224e-05,8.90224e-05
71,1134.77,0.29121,0.35218,1.01611,0.68092,0.66668,0.744,0.58559,1.15182,1.1585,1.40018,8.83532e-05,8.83532e-05,8.83532e-05
72,1150.12,0.29219,0.34546,1.01949,0.69058,0.67633,0.70008,0.53353,1.24457,1.32093,1.45292,8.7684e-05,8.7684e-05,8.7684e-05
73,1165.34,0.2926,0.35629,1.0283,0.68426,0.68806,0.7035,0.51931,1.211,1.27956,1.49592,8.70147e-05,8.70147e-05,8.70147e-05
74,1180.79,0.30115,0.34802,1.028,0.64199,0.69459,0.64643,0.46905,1.33504,1.33408,1.54295,8.63455e-05,8.63455e-05,8.63455e-05
75,1195.77,0.28182,0.34315,1.01709,0.64532,0.68013,0.69369,0.51991,1.2382,1.33581,1.45844,8.56762e-05,8.56762e-05,8.56762e-05
76,1210.61,0.28785,0.34763,1.01976,0.80774,0.63562,0.7278,0.56016,1.16209,1.15548,1.41325,8.5007e-05,8.5007e-05,8.5007e-05
77,1225.57,0.28543,0.33266,1.01828,0.67509,0.68662,0.69554,0.54852,1.15202,1.20646,1.39953,8.43378e-05,8.43378e-05,8.43378e-05
78,1240.62,0.27984,0.33355,1.01113,0.73148,0.59732,0.65424,0.48192,1.26676,1.33097,1.49455,8.36685e-05,8.36685e-05,8.36685e-05
79,1256.18,0.28534,0.328,1.00667,0.59701,0.76581,0.70744,0.53779,1.18008,1.31824,1.41025,8.29993e-05,8.29993e-05,8.29993e-05
80,1271.71,0.28301,0.33831,1.01248,0.68924,0.67409,0.69996,0.5378,1.16899,1.22156,1.41338,8.233e-05,8.233e-05,8.233e-05
81,1286.74,0.28252,0.3339,1.01171,0.6582,0.72899,0.72134,0.55859,1.19134,1.21636,1.4248,8.16608e-05,8.16608e-05,8.16608e-05
82,1301.97,0.28422,0.32436,1.01372,0.74677,0.62022,0.69944,0.52998,1.24208,1.26122,1.45011,8.09916e-05,8.09916e-05,8.09916e-05
83,1317.4,0.27805,0.33111,1.00918,0.80392,0.70847,0.73032,0.56117,1.15686,1.11365,1.39245,8.03223e-05,8.03223e-05,8.03223e-05
84,1332.18,0.27819,0.32762,1.0047,0.72024,0.66649,0.71346,0.54211,1.2509,1.20887,1.47359,7.96531e-05,7.96531e-05,7.96531e-05
85,1347.18,0.27131,0.32547,1.00749,0.7715,0.64298,0.72385,0.54085,1.23882,1.23873,1.48804,7.89838e-05,7.89838e-05,7.89838e-05
86,1362.52,0.27811,0.3304,1.01283,0.73315,0.69193,0.72963,0.56025,1.21773,1.26301,1.43683,7.83146e-05,7.83146e-05,7.83146e-05
87,1377.8,0.2849,0.33495,1.01335,0.6876,0.74104,0.70158,0.52572,1.21678,1.2737,1.453,7.76454e-05,7.76454e-05,7.76454e-05
88,1393.24,0.29572,0.34395,1.01906,0.66878,0.71769,0.70836,0.53194,1.2405,1.19718,1.46716,7.69761e-05,7.69761e-05,7.69761e-05
89,1408.5,0.27662,0.3258,1.00147,0.69082,0.73256,0.7081,0.52562,1.21356,1.29176,1.40337,7.63069e-05,7.63069e-05,7.63069e-05
90,1423.3,0.26122,0.29851,0.99593,0.67741,0.65435,0.69293,0.53101,1.22459,1.23064,1.47192,7.56376e-05,7.56376e-05,7.56376e-05
91,1438.38,0.2784,0.32804,1.01271,0.7541,0.67023,0.72811,0.55316,1.18668,1.15821,1.38652,7.49684e-05,7.49684e-05,7.49684e-05
92,1453.71,0.27545,0.32885,1.00777,0.62688,0.77848,0.71218,0.55062,1.1482,1.19975,1.37121,7.42992e-05,7.42992e-05,7.42992e-05
93,1469.17,0.2638,0.31071,1.00275,0.67556,0.64573,0.69012,0.5186,1.2176,1.23976,1.43839,7.36299e-05,7.36299e-05,7.36299e-05
94,1484.6,0.26174,0.31821,1.00261,0.58724,0.72535,0.67973,0.52053,1.16224,1.23839,1.37624,7.29607e-05,7.29607e-05,7.29607e-05
95,1499.54,0.25341,0.31103,0.98691,0.67457,0.67596,0.70613,0.55316,1.12452,1.26257,1.36261,7.22914e-05,7.22914e-05,7.22914e-05
96,1514.56,0.27598,0.31965,1.00041,0.74853,0.74127,0.72188,0.54189,1.14637,1.17126,1.38254,7.16222e-05,7.16222e-05,7.16222e-05
97,1529.51,0.26607,0.31605,1.00378,0.69061,0.65756,0.67626,0.51082,1.17971,1.23088,1.44274,7.0953e-05,7.0953e-05,7.0953e-05
98,1544.72,0.26761,0.3149,1.00175,0.6874,0.67217,0.67552,0.49423,1.25813,1.27306,1.48104,7.02837e-05,7.02837e-05,7.02837e-05
99,1559.95,0.25854,0.30565,0.99734,0.67515,0.75031,0.69915,0.54521,1.12661,1.17781,1.35648,6.96145e-05,6.96145e-05,6.96145e-05
100,1574.78,0.26041,0.31095,0.998,0.66078,0.70692,0.71868,0.54824,1.1207,1.17367,1.38562,6.89452e-05,6.89452e-05,6.89452e-05
101,1589.79,0.264,0.31261,1.0025,0.66327,0.70868,0.70523,0.52999,1.12305,1.25374,1.33128,6.8276e-05,6.8276e-05,6.8276e-05
