epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1117.98,0.3937,0.45582,1.09965,0.45692,0.68455,0.6026,0.38946,1.6899,1.89107,1.95497,0.0070795,0.0070795,0.0070795
61,1135.82,0.39279,0.46153,1.11195,0.47134,0.59045,0.51818,0.36874,1.71428,2.1187,2.1174,0.00703,0.00703,0.00703
62,1153.87,0.39617,0.48002,1.11312,0.56639,0.67064,0.63587,0.43347,1.62187,1.4839,1.85485,0.0069805,0.0069805,0.0069805
63,1171.96,0.39775,0.47405,1.1126,0.35981,0.69356,0.54184,0.36744,1.77021,2.06465,2.09001,0.006931,0.006931,0.006931
64,1189.87,0.3968,0.48393,1.11501,0.45647,0.65143,0.54855,0.37279,1.49996,1.86553,1.82386,0.0068815,0.0068815,0.0068815
65,1207.8,0.38043,0.45956,1.10347,0.48204,0.71844,0.59233,0.41639,1.48239,1.6506,1.69428,0.006832,0.006832,0.006832
66,1225.72,0.38903,0.45507,1.10567,0.52272,0.59973,0.54459,0.33673,1.73675,1.73281,1.92689,0.0067825,0.0067825,0.0067825
67,1243.7,0.37924,0.44547,1.10937,0.36153,0.55053,0.4527,0.31314,1.80801,3.34681,2.19619,0.006733,0.006733,0.006733
68,1261.54,0.38394,0.45747,1.09773,0.55671,0.59275,0.56556,0.37996,1.56175,1.74251,1.79664,0.0066835,0.0066835,0.0066835
69,1279.57,0.37694,0.45618,1.09719,0.62323,0.70861,0.62855,0.40943,1.61803,1.43943,1.82891,0.006634,0.006634,0.006634
70,1297.44,0.36633,0.45146,1.08658,0.54635,0.65818,0.55338,0.34136,1.84626,1.85686,2.11372,0.0065845,0.0065845,0.0065845
71,1315.3,0.38096,0.45789,1.10374,0.60055,0.74454,0.64213,0.43865,1.55755,1.45047,1.84951,0.006535,0.006535,0.006535
72,1333.39,0.3846,0.45577,1.10677,0.5033,0.67762,0.55328,0.38014,1.5023,1.72625,1.78898,0.0064855,0.0064855,0.0064855
73,1351.27,0.37778,0.45973,1.10208,0.56,0.66782,0.62537,0.44428,1.49086,1.6068,1.75335,0.006436,0.006436,0.006436
74,1369.41,0.37914,0.45344,1.10493,0.58757,0.74767,0.66164,0.42472,1.72249,1.55985,1.95721,0.0063865,0.0063865,0.0063865
75,1387.31,0.36505,0.43759,1.08921,0.56412,0.74554,0.67602,0.49565,1.49941,1.4109,1.73886,0.006337,0.006337,0.006337
76,1405.36,0.37412,0.45734,1.09478,0.59335,0.66075,0.65112,0.46228,1.52237,1.43245,1.75071,0.0062875,0.0062875,0.0062875
77,1423.35,0.37002,0.44057,1.09333,0.65104,0.5953,0.594,0.42105,1.6032,1.53178,1.84081,0.006238,0.006238,0.006238
