epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,2847.06,0.61918,0.74823,2.16501,0.68217,0.65991,0.69497,0.50469,2.89678,2.54744,3.55639,5.32848e-05,5.32848e-05,5.32848e-05
58,2896.31,0.58851,0.73232,2.13063,0.78173,0.62136,0.70904,0.49346,2.99522,2.46697,3.5946,5.29199e-05,5.29199e-05,5.29199e-05
59,2945.6,0.61678,0.75036,2.14289,0.67083,0.60561,0.70419,0.46744,2.97053,2.31197,3.62468,5.2555e-05,5.2555e-05,5.2555e-05
60,2994.66,0.59958,0.70265,2.13547,0.63553,0.64786,0.62561,0.41953,2.97751,2.66524,3.54984,5.21901e-05,5.21901e-05,5.21901e-05
61,3043.74,0.61416,0.71203,2.14421,0.6316,0.64412,0.68109,0.5086,2.74515,2.42895,3.38833,5.18252e-05,5.18252e-05,5.18252e-05
62,3092.92,0.61839,0.7209,2.15797,0.61216,0.70955,0.65371,0.44232,3.10117,2.39508,3.67078,5.14602e-05,5.14602e-05,5.14602e-05
63,3142.13,0.61067,0.72361,2.14047,0.69227,0.62448,0.63973,0.45983,2.89929,2.59194,3.44551,5.10953e-05,5.10953e-05,5.10953e-05
64,3191.4,0.59498,0.73129,2.13078,0.7698,0.57516,0.66724,0.45547,2.73949,2.62325,3.33925,5.07304e-05,5.07304e-05,5.07304e-05
65,3240.81,0.5938,0.7254,2.13107,0.64461,0.63392,0.69058,0.5125,2.53729,2.37343,3.2259,5.03655e-05,5.03655e-05,5.03655e-05
66,3290.31,0.58806,0.67681,2.11987,0.61244,0.64331,0.70018,0.51001,2.82985,2.35279,3.37986,5.00006e-05,5.00006e-05,5.00006e-05
67,3339.35,0.59508,0.65333,2.114,0.61113,0.69021,0.70351,0.51778,2.66763,2.33649,3.26012,4.96357e-05,4.96357e-05,4.96357e-05
68,3388.45,0.58822,0.74534,2.1276,0.7294,0.62786,0.6799,0.50558,2.7628,2.46248,3.37027,4.92708e-05,4.92708e-05,4.92708e-05
69,3437.25,0.60536,0.70814,2.13195,0.68133,0.72408,0.69051,0.47681,2.82811,2.38667,3.53674,4.89058e-05,4.89058e-05,4.89058e-05
70,3486.05,0.59341,0.68367,2.1186,0.72488,0.65925,0.7198,0.52693,2.71262,2.31741,3.38654,4.85409e-05,4.85409e-05,4.85409e-05
