epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2727.1,0.71513,0.82583,2.14042,0.59677,0.69636,0.59757,0.39784,3.02177,2.90325,3.73766,0.000173597,0.000173597,0.000173597
43,2789.91,0.72239,0.8564,2.15397,0.53583,0.5937,0.57987,0.42661,2.85665,3.06635,3.55722,0.000172519,0.000172519,0.000172519
44,2853.08,0.71698,0.80638,2.14198,0.61983,0.6523,0.59555,0.40512,3.16645,3.21832,3.84994,0.000171441,0.000171441,0.000171441
45,2916,0.68708,0.822,2.13025,0.59209,0.64716,0.66057,0.46616,2.88882,2.95354,3.61455,0.000170363,0.000170363,0.000170363
46,2979.01,0.71581,0.83184,2.1361,0.5102,0.70105,0.60125,0.46872,2.65087,3.08569,3.43552,0.000169285,0.000169285,0.000169285
47,3041.9,0.72423,0.84181,2.14931,0.4988,0.66601,0.63933,0.47076,2.87798,3.0303,3.60729,0.000168207,0.000168207,0.000168207
48,3104.69,0.71264,0.82177,2.13423,0.52311,0.633,0.62083,0.45022,2.79019,2.899,3.50902,0.000167129,0.000167129,0.000167129
49,3167.45,0.75481,0.8468,2.17053,0.58437,0.55547,0.60293,0.422,3.0901,2.94329,3.66109,0.000166051,0.000166051,0.000166051
50,3229.71,0.71726,0.82713,2.14943,0.58237,0.53152,0.56046,0.39218,3.54218,3.81254,4.16447,0.000164973,0.000164973,0.000164973
51,3291.97,0.70728,0.81914,2.14028,0.6035,0.58523,0.61965,0.46801,2.90802,2.82066,3.63856,0.000163894,0.000163894,0.000163894
52,3354.8,0.73739,0.86547,2.1707,0.54851,0.63028,0.61402,0.4198,3.12537,3.04348,3.7432,0.000162816,0.000162816,0.000162816
53,3418.6,0.70182,0.84284,2.13449,0.6397,0.55937,0.61056,0.44159,3.05969,2.98353,3.6207,0.000161738,0.000161738,0.000161738
54,3480.14,0.70776,0.83772,2.14536,0.5912,0.64705,0.64791,0.47643,3.05742,3.06602,3.68916,0.00016066,0.00016066,0.00016066
55,3541.84,0.68807,0.79695,2.12422,0.63816,0.57387,0.61565,0.44108,3.11346,2.99044,3.80089,0.000159582,0.000159582,0.000159582
56,3602.8,0.67162,0.75887,2.10675,0.59916,0.66863,0.68985,0.48529,2.94634,2.69237,3.5614,0.000158504,0.000158504,0.000158504
57,3660.69,0.68428,0.76694,2.12832,0.59893,0.61856,0.65199,0.46644,2.99232,2.91703,3.71232,0.000157426,0.000157426,0.000157426
58,3718.34,0.67388,0.77554,2.1092,0.68479,0.63731,0.65296,0.45351,3.10546,3.07154,3.77261,0.000156348,0.000156348,0.000156348
59,3775.08,0.65102,0.76145,2.09801,0.68789,0.56138,0.63468,0.44242,2.95845,3.116,3.59465,0.00015527,0.00015527,0.00015527
60,3832.76,0.68529,0.79157,2.12557,0.58158,0.64981,0.62843,0.44065,3.044,3.00905,3.63674,0.000154192,0.000154192,0.000154192
61,3890.63,0.66935,0.75892,2.11461,0.61004,0.63383,0.62371,0.44941,2.91219,3.12119,3.56112,0.000153113,0.000153113,0.000153113
