epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1888.07,0.38683,0.41255,1.09701,0.66696,0.76319,0.71773,0.46979,1.59558,1.1909,1.91288,0.00675181,0.00675181,0.00675181
43,1932.36,0.37988,0.4196,1.09067,0.46773,0.71082,0.63004,0.4482,1.60768,1.82039,1.89052,0.00670988,0.00670988,0.00670988
44,1976.94,0.37737,0.41601,1.09204,0.55618,0.63285,0.64327,0.42497,1.71002,1.54794,2.00158,0.00666795,0.00666795,0.00666795
45,2021.32,0.36671,0.41216,1.08623,0.57683,0.75212,0.66105,0.45798,1.37796,1.43761,1.7133,0.00662602,0.00662602,0.00662602
46,2065.45,0.38839,0.41378,1.09617,0.62588,0.67504,0.6069,0.44713,1.22679,1.45793,1.66613,0.00658408,0.00658408,0.00658408
47,2109.87,0.37364,0.4093,1.08616,0.62761,0.76027,0.73161,0.51169,1.34493,1.38092,1.67454,0.00654215,0.00654215,0.00654215
48,2154.54,0.37014,0.4153,1.09033,0.51657,0.6769,0.58639,0.44675,1.3413,1.60734,1.71246,0.00650022,0.00650022,0.00650022
49,2198.65,0.37918,0.4286,1.09674,0.62822,0.68056,0.71211,0.52614,1.2883,1.19623,1.64564,0.00645829,0.00645829,0.00645829
50,2243.06,0.37303,0.40446,1.09189,0.75062,0.66614,0.70259,0.51225,1.32408,1.21164,1.6752,0.00641636,0.00641636,0.00641636
51,2287.2,0.3547,0.3966,1.08047,0.62298,0.68974,0.66008,0.45784,1.45481,1.45983,1.77503,0.00637443,0.00637443,0.00637443
52,2331.52,0.36847,0.39402,1.08266,0.59409,0.7026,0.67717,0.51157,1.19756,1.25039,1.53299,0.0063325,0.0063325,0.0063325
53,2375.65,0.36682,0.4035,1.09355,0.6651,0.69136,0.7233,0.5238,1.39792,1.36633,1.69026,0.00629056,0.00629056,0.00629056
54,2419.82,0.36131,0.39744,1.08183,0.53595,0.74891,0.65467,0.4885,1.36369,1.36738,1.65373,0.00624863,0.00624863,0.00624863
55,2463.97,0.36433,0.39246,1.08044,0.60145,0.64658,0.68899,0.51084,1.19241,1.21233,1.59129,0.0062067,0.0062067,0.0062067
56,2508,0.37256,0.39555,1.08618,0.56931,0.71126,0.6957,0.50877,1.25152,1.42525,1.54812,0.00616477,0.00616477,0.00616477
57,2551.85,0.36154,0.38207,1.07987,0.66657,0.63001,0.69671,0.50053,1.26769,1.18526,1.57817,0.00612284,0.00612284,0.00612284
