epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1436.53,0.75261,0.85691,2.19649,0.67462,0.70237,0.68548,0.50294,2.71063,2.44781,3.09643,0.00357318,0.00357318,0.00357318
55,1461.61,0.73569,0.825,2.18152,0.68436,0.65143,0.64444,0.43513,3.08045,2.55533,3.38436,0.0035492,0.0035492,0.0035492
56,1486.74,0.7558,0.83491,2.19215,0.7074,0.6797,0.69003,0.47492,2.91418,2.31707,3.23765,0.00352522,0.00352522,0.00352522
57,1511.96,0.73927,0.8131,2.19278,0.67166,0.64621,0.67824,0.49897,2.70928,2.52547,3.09082,0.00350124,0.00350124,0.00350124
58,1537.4,0.72008,0.82956,2.18103,0.66463,0.68187,0.67934,0.48367,2.91816,2.38464,3.20461,0.00347727,0.00347727,0.00347727
59,1562.86,0.71879,0.83898,2.17688,0.63988,0.66577,0.69565,0.50158,2.82726,2.51511,3.14437,0.00345329,0.00345329,0.00345329
60,1588.35,0.70848,0.81421,2.16995,0.5803,0.6797,0.63429,0.44972,2.64264,2.61212,3.01836,0.00342931,0.00342931,0.00342931
61,1613.42,0.7137,0.81396,2.17967,0.69373,0.66126,0.66974,0.49178,2.60686,2.44294,3.01482,0.00340533,0.00340533,0.00340533
62,1638.85,0.71241,0.80995,2.18583,0.68808,0.67006,0.70061,0.52615,2.47943,2.42086,2.95877,0.00338135,0.00338135,0.00338135
63,1664.1,0.72736,0.83147,2.18835,0.67523,0.72644,0.66022,0.47423,2.69981,2.48133,3.13015,0.00335738,0.00335738,0.00335738
64,1689.69,0.69422,0.79784,2.15758,0.68511,0.66603,0.71402,0.52023,2.65982,2.39453,3.04208,0.0033334,0.0033334,0.0033334
65,1715.02,0.69331,0.83281,2.16985,0.69059,0.66524,0.67827,0.49344,2.64464,2.4504,3.00891,0.00330942,0.00330942,0.00330942
66,1740.27,0.68781,0.76954,2.1522,0.71703,0.5777,0.65791,0.45204,2.95608,2.43142,3.25134,0.00328544,0.00328544,0.00328544
67,1765.76,0.68887,0.74183,2.14938,0.60558,0.71011,0.67016,0.49417,2.67273,2.39461,3.04842,0.00326147,0.00326147,0.00326147
68,1791.08,0.6879,0.81557,2.16008,0.65009,0.58935,0.63021,0.44563,2.81016,2.70784,3.14432,0.00323749,0.00323749,0.00323749
69,1816.33,0.69358,0.83348,2.16316,0.73034,0.75131,0.72964,0.52714,2.78623,2.12182,3.20043,0.00321351,0.00321351,0.00321351
70,1841.41,0.69821,0.75606,2.14428,0.57747,0.73861,0.68903,0.50228,2.58975,2.29168,3.02782,0.00318953,0.00318953,0.00318953
71,1866.51,0.68709,0.76925,2.15533,0.58183,0.70385,0.62074,0.43541,2.92486,2.43174,3.29738,0.00316555,0.00316555,0.00316555
72,1891.73,0.69991,0.80102,2.17106,0.62882,0.72376,0.68788,0.48138,2.914,2.38813,3.26325,0.00314158,0.00314158,0.00314158
73,1916.99,0.69798,0.76659,2.15085,0.6445,0.67375,0.71282,0.51639,2.78857,2.37499,3.16577,0.0031176,0.0031176,0.0031176
74,1942.17,0.67195,0.74368,2.134,0.62073,0.68916,0.65065,0.47255,2.83571,2.36169,3.17715,0.00309362,0.00309362,0.00309362
75,1967.36,0.68476,0.78888,2.15588,0.69715,0.76236,0.71834,0.51512,2.92951,2.34812,3.26817,0.00306964,0.00306964,0.00306964
76,1992.6,0.67215,0.77477,2.13648,0.67031,0.69976,0.69787,0.49315,2.7404,2.40351,3.12874,0.00304567,0.00304567,0.00304567
