epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,2107.34,0.65087,0.78699,2.17701,0.61155,0.61185,0.62153,0.46055,2.89016,2.7315,3.62046,5.98533e-05,5.98533e-05,5.98533e-05
40,2159.71,0.65689,0.8301,2.16705,0.56985,0.60211,0.60572,0.38674,3.2474,2.69207,3.95087,5.94884e-05,5.94884e-05,5.94884e-05
41,2211.97,0.65436,0.79297,2.17683,0.55049,0.52599,0.58649,0.4411,2.79333,3.05553,3.47276,5.91234e-05,5.91234e-05,5.91234e-05
42,2263.66,0.61943,0.76463,2.15679,0.64882,0.60167,0.67662,0.47959,2.8217,2.62919,3.4697,5.87585e-05,5.87585e-05,5.87585e-05
43,2315.22,0.65191,0.79916,2.16315,0.57492,0.66954,0.60911,0.4149,2.92555,2.61018,3.57897,5.83936e-05,5.83936e-05,5.83936e-05
44,2366.47,0.63343,0.76192,2.16272,0.62297,0.54008,0.58266,0.41635,2.66363,2.76239,3.36401,5.80287e-05,5.80287e-05,5.80287e-05
45,2418.62,0.63514,0.79199,2.17135,0.62886,0.60594,0.644,0.44846,2.92327,2.64243,3.62224,5.76638e-05,5.76638e-05,5.76638e-05
46,2470.74,0.64781,0.75908,2.16565,0.53218,0.66555,0.55507,0.40361,2.84856,3.04653,3.5636,5.72989e-05,5.72989e-05,5.72989e-05
47,2523.4,0.66309,0.77641,2.18988,0.70756,0.54795,0.62195,0.42,3.03167,2.86508,3.70153,5.6934e-05,5.6934e-05,5.6934e-05
48,2576.35,0.65392,0.75169,2.17159,0.62549,0.61271,0.64369,0.47869,2.8305,2.62591,3.4556,5.6569e-05,5.6569e-05,5.6569e-05
49,2628.99,0.63827,0.78422,2.17454,0.52328,0.62758,0.61362,0.45271,2.67981,2.72215,3.4362,5.62041e-05,5.62041e-05,5.62041e-05
50,2681.42,0.64328,0.76754,2.16773,0.60773,0.60426,0.61035,0.46258,2.58813,2.90592,3.33931,5.58392e-05,5.58392e-05,5.58392e-05
51,2734.11,0.60647,0.74402,2.13549,0.57458,0.6046,0.57893,0.43293,2.65192,2.81655,3.33618,5.54743e-05,5.54743e-05,5.54743e-05
52,2787.45,0.64786,0.79485,2.18052,0.54269,0.56636,0.55658,0.42907,2.57751,2.83327,3.36875,5.51094e-05,5.51094e-05,5.51094e-05
53,2840.38,0.6054,0.76112,2.14481,0.55191,0.70337,0.56943,0.39055,3.08032,2.92918,3.82168,5.47445e-05,5.47445e-05,5.47445e-05
54,2893.52,0.64583,0.74182,2.17431,0.53984,0.58055,0.55027,0.37733,2.81429,2.92996,3.5511,5.43796e-05,5.43796e-05,5.43796e-05
55,2946.57,0.6244,0.71739,2.14893,0.58434,0.58943,0.57484,0.39972,2.8836,2.80553,3.69348,5.40146e-05,5.40146e-05,5.40146e-05
56,2999.51,0.62999,0.72351,2.14512,0.4787,0.45466,0.46311,0.31324,2.93418,3.21233,3.63289,5.36497e-05,5.36497e-05,5.36497e-05
57,3052.51,0.61221,0.73045,2.14634,0.62633,0.69667,0.64667,0.4466,2.96396,2.46215,3.61275,5.32848e-05,5.32848e-05,5.32848e-05
58,3105.5,0.60113,0.73261,2.14276,0.61053,0.71435,0.65918,0.49209,2.68109,2.40056,3.35921,5.29199e-05,5.29199e-05,5.29199e-05
59,3158.67,0.61128,0.747,2.14842,0.60317,0.67404,0.67808,0.47559,2.92577,2.48055,3.60387,5.2555e-05,5.2555e-05,5.2555e-05
60,3211.77,0.58277,0.69394,2.12489,0.50877,0.53499,0.53506,0.37152,2.92885,3.00605,3.59948,5.21901e-05,5.21901e-05,5.21901e-05
61,3264.95,0.61641,0.73065,2.15311,0.77029,0.46281,0.61823,0.46807,2.45755,2.65403,3.24817,5.18252e-05,5.18252e-05,5.18252e-05
62,3317.74,0.61663,0.7283,2.1625,0.54151,0.67295,0.58461,0.42223,2.8026,2.61435,3.57276,5.14602e-05,5.14602e-05,5.14602e-05
63,3370.76,0.618,0.71744,2.14608,0.47325,0.72015,0.62525,0.49136,2.45698,2.75963,3.26353,5.10953e-05,5.10953e-05,5.10953e-05
